refund_request_id,order_id,payment_id,customer_id,decision_time,reason_code,claimed_refund_amount_paise,gateway_authorized_execution_amount_paise,requested_quantity,returnless_requested,evidence_provided,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated,partition,lane
v2_rr_0010413,ord_0034767,v2_pay_0010413,cus_d5ca79980a416947,2011-10-21T01:37:31.672658318Z,damaged,603436,603436,12,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010414,ord_0034220,v2_pay_0010414,cus_5fc2b75cce864974,2011-10-21T02:41:14.089388342Z,missing,4892591,4892591,317,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010415,ord_0034722,v2_pay_0010415,cus_7b4b643c16e4e293,2011-10-21T02:43:59.435472792Z,damaged,267605,267605,30,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010416,ord_0033925,v2_pay_0010416,cus_c4167bdbf46d677c,2011-10-21T03:08:39.795269098Z,missing,778475,778475,263,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010417,ord_0034791,v2_pay_0010417,cus_e3beb8a8aff18618,2011-10-21T04:14:08.766135170Z,missing,813754,813754,117,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010418,ord_0034311,v2_pay_0010418,cus_ad9045b123237477,2011-10-21T04:33:44.499879732Z,size,2589291,2589291,231,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010419,ord_0035224,v2_pay_0010419,cus_ddf5995d2802ef15,2011-10-21T07:01:20.636407473Z,missing,804040,804040,59,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010420,ord_0034742,v2_pay_0010420,cus_4dbc7b867c08ac8c,2011-10-21T07:22:59.297188166Z,damaged,2224949,2224949,132,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010421,ord_0034833,v2_pay_0010421,cus_a4a30e55ced50f92,2011-10-21T07:31:47.307212465Z,damaged,2039545,2039545,242,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010422,ord_0035269,v2_pay_0010422,cus_aa23564487c5c322,2011-10-21T07:49:03.255789162Z,size,345337,345337,494,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010423,ord_0035178,v2_pay_0010423,cus_661eb23a53d0fe4d,2011-10-21T07:50:53.609362486Z,size,2019498,2019498,139,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010424,ord_0035342,v2_pay_0010424,cus_0fcfcd09ef461793,2011-10-21T08:04:22.149972801Z,missing,1313894,1313894,91,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010425,ord_0034935,v2_pay_0010425,cus_8c922b88cac30bb6,2011-10-21T09:48:14.267638447Z,size,766051,766051,217,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010426,ord_0034472,v2_pay_0010426,cus_55bd3581517d9a68,2011-10-21T10:42:23.957024071Z,damaged,1194701,1194701,75,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010427,ord_0034954,v2_pay_0010427,cus_da98fb3c69b2b15c,2011-10-21T11:57:18.033792032Z,damaged,3118197,3118197,134,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010428,ord_0034048,v2_pay_0010428,cus_7665ac1e10920356,2011-10-21T12:02:36.994611231Z,not_received,861925,861925,20,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010429,ord_0034395,v2_pay_0010429,cus_5fd5eef9c185656c,2011-10-21T18:12:06.085052160Z,missing,2362202,2362202,19,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010430,ord_0034335,v2_pay_0010430,cus_5ddcc4eedf0bdf2d,2011-10-21T18:51:15.811028875Z,size,676642,676642,95,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010431,ord_0034230,v2_pay_0010431,cus_b1e56ab68f72ae45,2011-10-21T23:01:41.837992340Z,size,651580,651580,31,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010432,ord_0034736,v2_pay_0010432,cus_3e557f0c2ff5a1fb,2011-10-21T23:46:15.315157171Z,missing,4277529,4277529,101,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010433,ord_0034236,v2_pay_0010433,cus_9c88ccb7cda7a53e,2011-10-22T00:33:46.702722690Z,missing,1108490,1108490,362,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010434,ord_0035049,v2_pay_0010434,cus_eec566b5f08a04ee,2011-10-22T00:40:05.342565326Z,missing,1094658,1094658,383,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010435,ord_0034488,v2_pay_0010435,cus_6ca9015bea2fe36d,2011-10-22T02:20:02.374436191Z,size,1598464,1598464,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010436,ord_0034092,v2_pay_0010436,cus_4d727c2aa8b2489b,2011-10-22T02:44:52.763463540Z,not_received,337814,337814,60,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010437,ord_0034344,v2_pay_0010437,cus_bd3509e73dea59ea,2011-10-22T03:46:17.237052361Z,size,367624,367624,84,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010438,ord_0034802,v2_pay_0010438,cus_1b3403efa26bfa5b,2011-10-22T03:57:48.831767373Z,damaged,8095827,8095827,402,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010439,ord_0034614,v2_pay_0010439,cus_c8d736864a1d4d71,2011-10-22T04:09:11.892158172Z,not_received,1371207,1371207,244,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010440,ord_0035168,v2_pay_0010440,cus_01f90ed0923043f4,2011-10-22T04:21:51.712717790Z,damaged,1309741,1309741,67,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010441,ord_0035584,v2_pay_0010441,cus_ec31df8c6a2b38d9,2011-10-22T04:50:27.848237530Z,other,5599290,5599290,85,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010442,ord_0035292,v2_pay_0010442,cus_9cbf8ab94478659a,2011-10-22T05:11:44.706891784Z,not_received,4383718,4383718,141,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010443,ord_0034083,v2_pay_0010443,cus_40d0615e206c6c75,2011-10-22T07:36:04.943570883Z,not_received,699222,699222,113,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010444,ord_0034248,v2_pay_0010444,cus_1621a21a724ef76f,2011-10-22T08:00:39.338090676Z,other,623911,623911,36,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010445,ord_0034030,v2_pay_0010445,cus_718659ab6a62feac,2011-10-22T08:19:36.527789575Z,other,757682,757682,11,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010446,ord_0034927,v2_pay_0010446,cus_da7d59242b077fc1,2011-10-22T08:21:56.788666114Z,missing,1412011,1412011,56,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010447,ord_0034584,v2_pay_0010447,cus_4c1d0638e2d58f9d,2011-10-22T09:39:54.195112512Z,not_received,5920702,5920702,689,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010448,ord_0034239,v2_pay_0010448,cus_d2892df1b5407def,2011-10-22T12:23:33.089651917Z,damaged,2692701,2692701,255,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010449,ord_0035312,v2_pay_0010449,cus_1a46c8c3c7b6ad93,2011-10-22T12:25:40.906753492Z,size,215048,215048,11,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010450,ord_0034816,v2_pay_0010450,cus_792a1a6638f9dd9a,2011-10-22T13:34:51.485411919Z,size,2904694,2904694,171,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010451,ord_0034454,v2_pay_0010451,cus_e116eed1bf2e758f,2011-10-22T13:52:22.176756303Z,damaged,1796007,1796007,185,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010452,ord_0035003,v2_pay_0010452,cus_86a02bef71268db0,2011-10-22T14:35:48.865951924Z,missing,2655180,2655180,471,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010453,ord_0035546,v2_pay_0010453,cus_5f1dc1e1a375971c,2011-10-22T15:48:34.710042608Z,other,269923,269923,88,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010454,ord_0034953,v2_pay_0010454,cus_642ad14c322068dc,2011-10-22T19:03:51.155122501Z,other,11576152,11576152,409,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010455,ord_0034019,v2_pay_0010455,cus_eed160cdd6154cf1,2011-10-22T20:51:47.858281005Z,damaged,957625,957625,112,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010456,ord_0034765,v2_pay_0010456,cus_292ae8507d5a6cc4,2011-10-22T21:17:43.999879008Z,damaged,2513126,2513126,191,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010457,ord_0034177,v2_pay_0010457,cus_1f6666fd1fccc068,2011-10-22T21:33:52.752939912Z,size,245329,245329,143,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010458,ord_0034192,v2_pay_0010458,cus_f0f22bb5a7cadd36,2011-10-22T22:12:33.760695223Z,missing,1756422,1756422,95,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010459,ord_0035605,v2_pay_0010459,cus_3bc7a800c18e2250,2011-10-22T22:41:48.083011626Z,not_received,442191,442191,14,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010460,ord_0035119,v2_pay_0010460,cus_fc241d98e08d09a0,2011-10-22T23:45:38.322898279Z,damaged,3151839,3151839,139,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010461,ord_0035566,v2_pay_0010461,cus_8c193406e7d255ae,2011-10-23T00:43:48.810932548Z,missing,5512142,5512142,635,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010462,ord_0035136,v2_pay_0010462,cus_db46d8c113815cb3,2011-10-23T01:24:03.374686946Z,damaged,655860,655860,53,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010463,ord_0034876,v2_pay_0010463,cus_ee481ccb427833c6,2011-10-23T03:39:16.115825559Z,damaged,13291,13291,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010464,ord_0034244,v2_pay_0010464,cus_a7e49300b2664017,2011-10-23T03:50:46.748673254Z,missing,480111,480111,101,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010465,ord_0034367,v2_pay_0010465,cus_8afa450a7a5b4485,2011-10-23T04:12:50.210861964Z,damaged,2024959,2024959,189,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010466,ord_0035233,v2_pay_0010466,cus_85c863c2d4374aa1,2011-10-23T04:29:59.925995989Z,damaged,937911,937911,328,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010467,ord_0035332,v2_pay_0010467,cus_adc3ffe757bd1bac,2011-10-23T04:46:32.977943067Z,missing,699907,699907,23,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010468,ord_0034449,v2_pay_0010468,cus_04f934b151e75801,2011-10-23T06:55:23.985350249Z,not_received,1844849,1844849,135,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010469,ord_0034405,v2_pay_0010469,cus_fbfd616741b8c296,2011-10-23T06:59:55.527517101Z,missing,2440542,2440542,70,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010470,ord_0035303,v2_pay_0010470,cus_4b4afa5bff80a2b0,2011-10-23T09:13:21.268434219Z,missing,3548160,3548160,290,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010471,ord_0034242,v2_pay_0010471,cus_1621a21a724ef76f,2011-10-23T09:36:53.533897213Z,not_received,178321,178321,25,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010472,ord_0034216,v2_pay_0010472,cus_1a49530912d1c90e,2011-10-23T11:00:19.616355062Z,damaged,867139,867139,30,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010473,ord_0035240,v2_pay_0010473,cus_72d731648d1540fc,2011-10-23T14:23:07.356117081Z,damaged,675163,675163,80,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010474,ord_0034169,v2_pay_0010474,cus_7632ecceabd48cef,2011-10-23T17:45:51.446319277Z,size,8053223,8053223,267,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010475,ord_0034657,v2_pay_0010475,cus_556e6c5a66b95713,2011-10-23T18:08:00.395161412Z,missing,427898,427898,7,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010476,ord_0034470,v2_pay_0010476,cus_7d9985200ab69361,2011-10-23T18:36:56.152283601Z,missing,5017554,5017554,199,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010477,ord_0035260,v2_pay_0010477,cus_956dd0d31d0a048a,2011-10-24T02:14:00.487427006Z,other,30617,30617,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010478,ord_0035257,v2_pay_0010478,cus_956dd0d31d0a048a,2011-10-24T03:23:33.748433607Z,not_received,1105282,1105282,27,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010479,ord_0034641,v2_pay_0010479,cus_224a9db9ad436584,2011-10-24T04:19:04.233147458Z,damaged,1899500,1899500,144,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010480,ord_0034698,v2_pay_0010480,cus_fb675843dc4bcc04,2011-10-24T05:44:54.792437508Z,not_received,1795490,1795490,162,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010481,ord_0034864,v2_pay_0010481,cus_bcf29d04eedad719,2011-10-24T06:33:37.672265205Z,damaged,3590823,3590823,86,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010482,ord_0034168,v2_pay_0010482,cus_6c56947d0ee848b8,2011-10-24T07:03:32.015506252Z,not_received,3082309,3082309,291,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010483,ord_0034146,v2_pay_0010483,cus_fc9bc91e34d76a39,2011-10-24T07:46:01.317385066Z,not_received,377776,377776,172,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010484,ord_0035626,v2_pay_0010484,cus_79266ada946c47f4,2011-10-24T08:35:34.720795418Z,other,154612,154612,1,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010485,ord_0034764,v2_pay_0010485,cus_dfb9d905b99ddd3d,2011-10-24T08:51:28.748736159Z,size,1314176,1314176,45,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010486,ord_0034512,v2_pay_0010486,cus_04feedf852fa746f,2011-10-24T09:26:04.597963454Z,other,962019,962019,306,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010487,ord_0035190,v2_pay_0010487,cus_b28b44ff9a8bee81,2011-10-24T09:27:12.996911149Z,damaged,1578909,1578909,50,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010488,ord_0034643,v2_pay_0010488,cus_0efaa1412a970cb4,2011-10-24T09:28:12.506405682Z,size,412474,412474,41,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010489,ord_0035719,v2_pay_0010489,cus_7ca596803bff0a1d,2011-10-24T15:41:10.016189155Z,missing,7970127,7970127,1605,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010490,ord_0034222,v2_pay_0010490,cus_450efd321409d3d1,2011-10-24T16:48:16.395944636Z,damaged,585449,585449,271,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010491,ord_0035499,v2_pay_0010491,cus_5f57c633c5d578fd,2011-10-24T17:45:40.742555943Z,other,1056500,1056500,116,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010492,ord_0035299,v2_pay_0010492,cus_e78f6a3ac3bc3c90,2011-10-24T20:45:50.665328054Z,damaged,8018345,8018345,418,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010493,ord_0034754,v2_pay_0010493,cus_d2892df1b5407def,2011-10-24T21:24:57.348381615Z,other,410870,410870,267,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010494,ord_0035012,v2_pay_0010494,cus_1b3403efa26bfa5b,2011-10-24T23:46:29.606870748Z,missing,23926,23926,10,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010495,ord_0035048,v2_pay_0010495,cus_8ed586ff62da32b4,2011-10-25T00:13:26.328408147Z,not_received,1241503,1241503,532,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010496,ord_0034113,v2_pay_0010496,cus_f5ecd6e44cd54fa2,2011-10-25T02:36:07.922731437Z,other,1940166,1940166,32,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010497,ord_0035076,v2_pay_0010497,cus_9f00b3f82b828674,2011-10-25T04:36:48.278200992Z,damaged,83132,83132,7,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010498,ord_0035366,v2_pay_0010498,cus_40d0615e206c6c75,2011-10-25T06:06:54.220662468Z,not_received,482764,482764,125,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010499,ord_0034923,v2_pay_0010499,cus_59b14f9111ab98cc,2011-10-25T08:09:49.211991048Z,not_received,1285500,1285500,86,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010500,ord_0034978,v2_pay_0010500,cus_ad6f99e0269e111b,2011-10-25T08:35:36.523319274Z,not_received,1064685,1064685,150,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010501,ord_0034720,v2_pay_0010501,cus_320dba65569b9c89,2011-10-25T10:58:48.103446054Z,size,14229705,14229705,906,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010502,ord_0034374,v2_pay_0010502,cus_1e20ef9e895ccde3,2011-10-25T11:43:37.623659636Z,not_received,3231866,3231866,200,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010503,ord_0034191,v2_pay_0010503,cus_1b3403efa26bfa5b,2011-10-25T12:28:45.729381262Z,size,390362,390362,15,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010504,ord_0035574,v2_pay_0010504,cus_1068684a19fdd373,2011-10-25T14:39:37.518840171Z,not_received,1556372,1556372,249,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010505,ord_0035296,v2_pay_0010505,cus_923d22c460df925d,2011-10-25T16:48:23.950660976Z,size,3527650,3527650,67,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010506,ord_0035193,v2_pay_0010506,cus_85f3df620098dea0,2011-10-25T18:12:17.020149627Z,damaged,350710,350710,45,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010507,ord_0035687,v2_pay_0010507,cus_3ce73ec05e88e598,2011-10-25T18:42:58.081579274Z,damaged,2362958,2362958,217,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010508,ord_0035272,v2_pay_0010508,cus_d174b22a46105d54,2011-10-25T20:41:00.336763063Z,other,588046,588046,36,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010509,ord_0035564,v2_pay_0010509,cus_1b3403efa26bfa5b,2011-10-25T20:56:50.136570423Z,damaged,9168992,9168992,617,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010510,ord_0034854,v2_pay_0010510,cus_f876b94b5112d74b,2011-10-25T21:25:28.001761784Z,missing,58592,58592,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010511,ord_0034620,v2_pay_0010511,cus_8c4192d1ef2d8509,2011-10-25T21:56:08.225075919Z,not_received,124674,124674,18,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010512,ord_0035187,v2_pay_0010512,cus_478cae824a9c109c,2011-10-25T22:36:16.568293941Z,size,587502,587502,9,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010513,ord_0035335,v2_pay_0010513,cus_55ea85a2738d2d53,2011-10-25T23:30:10.390399478Z,missing,9757549,9757549,137,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010514,ord_0034393,v2_pay_0010514,cus_08f5d047b8d019ee,2011-10-25T23:51:52.855604262Z,missing,1113933,1113933,115,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010515,ord_0034088,v2_pay_0010515,cus_4294f95ef0b18d7a,2011-10-26T00:14:05.279830324Z,damaged,1802635,1802635,244,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010516,ord_0035507,v2_pay_0010516,cus_5620c9d2074ce51d,2011-10-26T00:35:55.464856579Z,other,3054429,3054429,68,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010517,ord_0034810,v2_pay_0010517,cus_79fa98d999782a67,2011-10-26T00:45:20.758422676Z,other,1525811,1525811,51,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010518,ord_0035477,v2_pay_0010518,cus_89aa02ba55c6b9f3,2011-10-26T01:47:10.491014391Z,damaged,1659402,1659402,86,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010519,ord_0035324,v2_pay_0010519,cus_befe5830a8f4e040,2011-10-26T02:49:40.848392437Z,missing,867581,867581,61,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010520,ord_0034182,v2_pay_0010520,cus_1b3403efa26bfa5b,2011-10-26T04:53:16.757366971Z,other,1319283,1319283,142,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010521,ord_0034420,v2_pay_0010521,cus_26619e740272deb8,2011-10-26T06:18:23.959628925Z,damaged,413395,413395,2,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010522,ord_0035699,v2_pay_0010522,cus_9cd5d0c006805ce3,2011-10-26T09:53:12.089257274Z,size,665052,665052,27,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010523,ord_0034570,v2_pay_0010523,cus_3003342b0f19c8a0,2011-10-26T09:57:49.719611418Z,other,5498,5498,1,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010524,ord_0034521,v2_pay_0010524,cus_ded5b26664545587,2011-10-26T11:23:52.691366350Z,not_received,4149021,4149021,286,False,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010525,ord_0034530,v2_pay_0010525,cus_bfa04557996e74c1,2011-10-26T12:02:58.565383651Z,not_received,3065426,3065426,439,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010526,ord_0034968,v2_pay_0010526,cus_821c05e2e953e046,2011-10-26T12:58:36.181422237Z,damaged,499779,499779,91,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010527,ord_0035461,v2_pay_0010527,cus_ca878be01d1d5573,2011-10-26T13:00:32.737616815Z,damaged,1193139,1193139,49,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010528,ord_0035411,v2_pay_0010528,cus_831377a37a1b3917,2011-10-26T13:56:26.630723214Z,size,114503,114503,31,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010529,ord_0034621,v2_pay_0010529,cus_7d189fd6caf94370,2011-10-26T20:06:30.754711234Z,missing,1935128,1935128,129,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010530,ord_0035045,v2_pay_0010530,cus_4814a2238cabe021,2011-10-26T20:12:34.240362378Z,missing,2409607,2409607,228,True,False,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010531,ord_0035128,v2_pay_0010531,cus_0a9562fb0ca55e0a,2011-10-26T20:55:24.864256928Z,missing,252040,252040,5,True,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010532,ord_0034172,v2_pay_0010532,cus_0dacb43c359ab517,2011-10-26T22:11:45.777014010Z,damaged,374381,374381,18,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010533,ord_0035245,v2_pay_0010533,cus_a6bf829324544abb,2011-10-26T22:39:32.337895603Z,damaged,1846226,1846226,76,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
v2_rr_0010534,ord_0035480,v2_pay_0010534,cus_fa82a7e99b4ea72e,2011-10-26T23:38:39.719872912Z,damaged,1462987,1462987,138,False,True,,,,,final_test,ML_ELIGIBLE_AMBIGUOUS_CLAIM
