refund_request_id,is_refund_abuse_simulated,simulation_scenario,outcome_available_at,verification_result_simulated
v2_rr_0011767,True,cross_category_escalation,2012-01-03T02:01:01.704129004Z,inconsistent
v2_rr_0011768,False,routine_legitimate,2012-01-08T02:03:14.321738925Z,consistent
v2_rr_0011769,False,routine_legitimate,2012-01-05T02:46:40.632957267Z,consistent
v2_rr_0011770,False,routine_legitimate,2011-12-31T03:05:05.508992090Z,consistent
v2_rr_0011771,False,routine_legitimate,2012-01-03T06:00:48.048664274Z,consistent
v2_rr_0011772,False,routine_legitimate,2012-01-01T08:40:20.024412268Z,consistent
v2_rr_0011773,False,routine_legitimate,2012-01-04T09:13:50.524368784Z,consistent
v2_rr_0011774,False,missing_evidence,2012-01-04T10:00:02.290490905Z,evidence_inconclusive
v2_rr_0011775,False,routine_legitimate,2012-01-06T11:38:40.890833371Z,consistent
v2_rr_0011776,False,routine_legitimate,2012-01-02T12:52:04.907710714Z,consistent
v2_rr_0011777,False,routine_legitimate,2012-01-06T13:44:36.557616865Z,consistent
v2_rr_0011778,False,routine_legitimate,2012-01-04T15:05:07.628543905Z,evidence_inconclusive
v2_rr_0011779,True,evidence_inconsistency,2012-01-07T16:50:37.921809132Z,inconsistent
v2_rr_0011780,False,routine_legitimate,2012-01-08T19:54:18.723141073Z,consistent
v2_rr_0011781,True,serial_false_claim,2012-01-03T20:28:11.544116170Z,consistent
v2_rr_0011782,False,routine_legitimate,2012-01-04T21:46:13.226890928Z,consistent
v2_rr_0011783,False,routine_legitimate,2012-01-06T21:55:52.027928530Z,consistent
v2_rr_0011784,True,repeated_claim_pattern,2012-01-07T22:35:39.820278055Z,inconsistent
v2_rr_0011785,False,routine_legitimate,2012-01-08T01:48:28.675983727Z,consistent
v2_rr_0011786,False,routine_legitimate,2012-01-04T02:31:43.656001039Z,consistent
v2_rr_0011787,False,routine_legitimate,2012-01-07T03:22:03.665695335Z,consistent
v2_rr_0011788,False,routine_legitimate,2012-01-09T06:05:37.078754376Z,consistent
v2_rr_0011789,False,routine_legitimate,2012-01-04T07:00:10.064660818Z,inconsistent
v2_rr_0011790,False,routine_legitimate,2012-01-09T07:20:43.037606869Z,consistent
v2_rr_0011791,False,verifier_unavailable,2012-01-09T07:50:33.572083357Z,verifier_unavailable
v2_rr_0011792,False,routine_legitimate,2012-01-01T08:52:16.825405051Z,consistent
v2_rr_0011793,False,routine_legitimate,2012-01-09T09:16:06.769951201Z,consistent
v2_rr_0011794,False,genuine_product_defect_burst,2012-01-09T10:21:45.704605521Z,consistent
v2_rr_0011795,False,routine_legitimate,2012-01-10T11:22:29.840036965Z,consistent
v2_rr_0011796,False,routine_legitimate,2012-01-09T13:48:29.921023636Z,consistent
v2_rr_0011797,False,routine_legitimate,2012-01-08T15:36:57.340193083Z,consistent
v2_rr_0011798,False,routine_legitimate,2012-01-10T16:38:20.803171596Z,consistent
v2_rr_0011799,False,high_value_loyal_customer,2012-01-09T16:50:27.584043175Z,consistent
v2_rr_0011800,False,first_time_refund,2012-01-08T16:57:04.774851051Z,consistent
v2_rr_0011801,False,routine_legitimate,2012-01-10T19:57:18.084453118Z,consistent
v2_rr_0011802,False,routine_legitimate,2012-01-01T20:37:59.365459383Z,consistent
v2_rr_0011803,False,routine_legitimate,2012-01-03T20:38:56.288707670Z,consistent
v2_rr_0011804,False,routine_legitimate,2012-01-09T01:52:45.123732962Z,consistent
v2_rr_0011805,False,routine_legitimate,2012-01-03T02:44:23.034282854Z,consistent
v2_rr_0011806,False,routine_legitimate,2012-01-06T02:54:13.878815152Z,inconsistent
v2_rr_0011807,False,routine_legitimate,2012-01-11T04:04:07.979387817Z,consistent
v2_rr_0011808,False,cold_start_customer,2012-01-07T04:45:39.106683385Z,consistent
v2_rr_0011809,False,routine_legitimate,2012-01-11T05:25:00.218852642Z,consistent
v2_rr_0011810,False,routine_legitimate,2012-01-06T08:15:57.604619473Z,consistent
v2_rr_0011811,False,routine_legitimate,2012-01-10T08:42:23.265507784Z,consistent
v2_rr_0011812,True,peer_deviation,2012-01-06T09:05:17.271313044Z,evidence_inconclusive
v2_rr_0011813,False,routine_legitimate,2012-01-03T12:02:45.228921565Z,consistent
v2_rr_0011814,False,routine_legitimate,2012-01-06T13:33:05.888648840Z,consistent
v2_rr_0011815,False,unusual_legitimate_purchase,2012-01-09T15:09:28.514140711Z,consistent
v2_rr_0011816,False,routine_legitimate,2012-01-06T15:12:16.501660096Z,consistent
v2_rr_0011817,False,routine_legitimate,2012-01-10T15:37:22.177911354Z,consistent
v2_rr_0011818,True,claim_timing,2012-01-02T17:03:53.661084338Z,consistent
v2_rr_0011819,False,routine_legitimate,2012-01-02T17:36:44.380338924Z,consistent
v2_rr_0011820,False,routine_legitimate,2012-01-05T20:44:49.513827721Z,evidence_inconclusive
v2_rr_0011821,False,routine_legitimate,2012-01-09T20:47:50.822672275Z,consistent
v2_rr_0011822,False,missing_evidence,2012-01-06T22:31:47.968385982Z,evidence_inconclusive
v2_rr_0011823,False,routine_legitimate,2012-01-12T00:41:18.697178268Z,consistent
v2_rr_0011824,False,routine_legitimate,2012-01-12T01:44:37.336395828Z,consistent
v2_rr_0011825,False,routine_legitimate,2012-01-04T01:57:03.223221177Z,consistent
v2_rr_0011826,False,routine_legitimate,2012-01-10T02:14:55.137937898Z,consistent
v2_rr_0011827,False,verifier_unavailable,2012-01-08T02:33:15.469523956Z,verifier_unavailable
v2_rr_0011828,False,genuine_product_defect_burst,2012-01-08T02:51:39.441529707Z,consistent
v2_rr_0011829,False,routine_legitimate,2012-01-05T03:26:59.302010600Z,consistent
v2_rr_0011830,False,routine_legitimate,2012-01-08T04:36:50.301477110Z,consistent
v2_rr_0011831,True,claim_reason_inconsistency,2012-01-04T06:13:29.320086290Z,consistent
v2_rr_0011832,True,supporting_entity_pattern,2012-01-10T08:36:58.903278376Z,inconsistent
v2_rr_0011833,True,cross_category_escalation,2012-01-03T08:48:46.214982910Z,consistent
v2_rr_0011834,False,high_value_loyal_customer,2012-01-11T12:55:17.168505711Z,inconsistent
v2_rr_0011835,False,routine_legitimate,2012-01-06T13:36:29.371988076Z,evidence_inconclusive
v2_rr_0011836,False,first_time_refund,2012-01-09T13:42:21.597336783Z,consistent
v2_rr_0011837,False,routine_legitimate,2012-01-09T14:48:56.390463394Z,consistent
v2_rr_0011838,True,evidence_inconsistency,2012-01-04T15:12:20.485586928Z,consistent
v2_rr_0011839,False,routine_legitimate,2012-01-03T15:13:37.502430480Z,consistent
v2_rr_0011840,False,routine_legitimate,2012-01-06T16:47:57.048592243Z,consistent
v2_rr_0011841,False,routine_legitimate,2012-01-12T19:12:13.796237779Z,consistent
v2_rr_0011842,False,routine_legitimate,2012-01-04T19:21:45.949638404Z,consistent
v2_rr_0011843,False,routine_legitimate,2012-01-12T19:44:36.481805348Z,consistent
v2_rr_0011844,False,routine_legitimate,2012-01-05T20:27:16.115048374Z,consistent
v2_rr_0011845,False,routine_legitimate,2012-01-06T20:47:18.048657118Z,consistent
v2_rr_0011846,False,routine_legitimate,2012-01-12T21:00:08.766609428Z,consistent
v2_rr_0011847,False,routine_legitimate,2012-01-11T21:30:33.824120103Z,consistent
v2_rr_0011848,False,cold_start_customer,2012-01-11T22:14:58.867142584Z,consistent
v2_rr_0011849,False,unusual_legitimate_purchase,2012-01-06T22:48:42.204825930Z,consistent
v2_rr_0011850,False,missing_evidence,2012-01-04T22:55:50.253588393Z,evidence_inconclusive
v2_rr_0011851,False,routine_legitimate,2012-01-06T23:44:31.420786323Z,evidence_inconclusive
v2_rr_0011852,True,serial_false_claim,2012-01-07T02:49:49.388696177Z,inconsistent
v2_rr_0011853,False,verifier_unavailable,2012-01-13T04:27:36.733346281Z,verifier_unavailable
v2_rr_0011854,False,genuine_product_defect_burst,2012-01-08T05:33:35.067033028Z,consistent
v2_rr_0011855,False,routine_legitimate,2012-01-13T05:53:55.330324508Z,consistent
v2_rr_0011856,False,high_value_loyal_customer,2012-01-07T09:12:52.821902170Z,consistent
v2_rr_0011857,False,routine_legitimate,2012-01-09T13:02:00.451404880Z,consistent
v2_rr_0011858,True,repeated_claim_pattern,2012-01-04T13:27:00.058001697Z,inconsistent
v2_rr_0011859,False,routine_legitimate,2012-01-09T14:23:27.615899689Z,consistent
v2_rr_0011860,False,routine_legitimate,2012-01-09T17:36:06.592205334Z,consistent
v2_rr_0011861,False,routine_legitimate,2012-01-12T17:43:11.980498017Z,consistent
v2_rr_0011862,False,routine_legitimate,2012-01-09T18:29:16.027893102Z,consistent
v2_rr_0011863,True,peer_deviation,2012-01-13T19:05:36.673211875Z,inconsistent
v2_rr_0011864,False,routine_legitimate,2012-01-04T19:34:07.948924555Z,consistent
v2_rr_0011865,False,routine_legitimate,2012-01-11T19:56:17.042053890Z,consistent
v2_rr_0011866,False,routine_legitimate,2012-01-11T23:19:37.420282969Z,consistent
v2_rr_0011867,False,routine_legitimate,2012-01-08T23:53:55.829698567Z,inconsistent
v2_rr_0011868,False,routine_legitimate,2012-01-09T00:05:17.805491544Z,consistent
v2_rr_0011869,False,routine_legitimate,2012-01-10T01:44:48.440377418Z,consistent
v2_rr_0011870,True,claim_timing,2012-01-07T02:24:25.014468463Z,inconsistent
v2_rr_0011871,False,routine_legitimate,2012-01-14T07:14:09.834927078Z,consistent
v2_rr_0011872,False,first_time_refund,2012-01-09T08:21:48.757750986Z,consistent
v2_rr_0011873,True,claim_reason_inconsistency,2012-01-14T08:25:41.594390032Z,inconsistent
v2_rr_0011874,False,cold_start_customer,2012-01-05T08:39:14.511434980Z,consistent
v2_rr_0011875,False,unusual_legitimate_purchase,2012-01-10T10:26:02.248678711Z,consistent
v2_rr_0011876,False,routine_legitimate,2012-01-06T11:36:04.602161680Z,consistent
v2_rr_0011877,False,routine_legitimate,2012-01-11T14:04:20.587865470Z,consistent
v2_rr_0011878,False,routine_legitimate,2012-01-09T14:26:51.014475391Z,consistent
v2_rr_0011879,False,missing_evidence,2012-01-13T16:29:28.766758586Z,evidence_inconclusive
v2_rr_0011880,False,routine_legitimate,2012-01-06T17:25:15.593329171Z,consistent
v2_rr_0011881,False,routine_legitimate,2012-01-11T19:35:29.783570211Z,consistent
v2_rr_0011882,True,supporting_entity_pattern,2012-01-07T20:41:04.500608128Z,inconsistent
v2_rr_0011883,True,cross_category_escalation,2012-01-06T20:41:09.304588888Z,inconsistent
v2_rr_0011884,False,routine_legitimate,2012-01-10T23:10:37.528746266Z,consistent
v2_rr_0011885,False,routine_legitimate,2012-01-13T23:31:10.296533397Z,consistent
v2_rr_0011886,False,routine_legitimate,2012-01-08T00:38:06.238693756Z,consistent
v2_rr_0011887,False,routine_legitimate,2012-01-14T05:25:14.601111596Z,consistent
v2_rr_0011888,False,verifier_unavailable,2012-01-15T07:29:41.365769430Z,verifier_unavailable
v2_rr_0011889,False,routine_legitimate,2012-01-10T08:43:13.708470620Z,consistent
v2_rr_0011890,False,routine_legitimate,2012-01-15T08:59:40.082585404Z,consistent
v2_rr_0011891,False,genuine_product_defect_burst,2012-01-14T09:12:22.077246921Z,inconsistent
v2_rr_0011892,False,high_value_loyal_customer,2012-01-06T10:08:49.909638775Z,consistent
v2_rr_0011893,False,first_time_refund,2012-01-06T10:08:58.080589350Z,consistent
v2_rr_0011894,False,routine_legitimate,2012-01-15T11:03:12.982621998Z,consistent
v2_rr_0011895,False,routine_legitimate,2012-01-07T18:07:55.220482506Z,consistent
v2_rr_0011896,False,routine_legitimate,2012-01-13T18:28:56.469769988Z,consistent
v2_rr_0011897,False,cold_start_customer,2012-01-09T19:35:28.735522688Z,consistent
v2_rr_0011898,False,routine_legitimate,2012-01-08T23:07:28.844218250Z,consistent
v2_rr_0011899,False,routine_legitimate,2012-01-11T23:35:21.373951755Z,consistent
v2_rr_0011900,False,unusual_legitimate_purchase,2012-01-15T01:35:44.932922313Z,consistent
v2_rr_0011901,False,missing_evidence,2012-01-09T01:50:41.885021659Z,evidence_inconclusive
v2_rr_0011902,False,verifier_unavailable,2012-01-09T02:56:08.355454238Z,verifier_unavailable
v2_rr_0011903,False,genuine_product_defect_burst,2012-01-08T06:38:43.021525393Z,consistent
v2_rr_0011904,False,routine_legitimate,2012-01-14T08:47:48.681761618Z,consistent
v2_rr_0011905,False,routine_legitimate,2012-01-12T11:47:33.229439503Z,consistent
v2_rr_0011906,False,routine_legitimate,2012-01-15T11:54:33.288996049Z,consistent
v2_rr_0011907,False,routine_legitimate,2012-01-10T13:01:16.816888544Z,consistent
v2_rr_0011908,False,routine_legitimate,2012-01-14T13:03:41.245153678Z,consistent
v2_rr_0011909,False,routine_legitimate,2012-01-07T13:48:03.065244562Z,consistent
v2_rr_0011910,False,high_value_loyal_customer,2012-01-08T14:00:45.032024409Z,consistent
v2_rr_0011911,True,evidence_inconsistency,2012-01-09T14:56:27.288857769Z,consistent
v2_rr_0011912,False,routine_legitimate,2012-01-08T15:02:01.365665143Z,consistent
v2_rr_0011913,False,routine_legitimate,2012-01-07T15:07:44.729590348Z,consistent
v2_rr_0011914,False,routine_legitimate,2012-01-09T15:54:00.578257317Z,consistent
v2_rr_0011915,False,routine_legitimate,2012-01-16T16:46:18.268532176Z,consistent
v2_rr_0011916,False,routine_legitimate,2012-01-14T18:48:27.515606034Z,consistent
v2_rr_0011917,False,routine_legitimate,2012-01-14T19:07:24.878912250Z,evidence_inconclusive
v2_rr_0011918,False,routine_legitimate,2012-01-12T19:46:09.582679350Z,consistent
v2_rr_0011919,False,routine_legitimate,2012-01-09T23:07:49.525958145Z,consistent
v2_rr_0011920,False,routine_legitimate,2012-01-08T23:53:09.985092080Z,consistent
v2_rr_0011921,False,routine_legitimate,2012-01-09T01:12:01.392313062Z,consistent
v2_rr_0011922,False,routine_legitimate,2012-01-14T05:32:11.553945175Z,inconsistent
v2_rr_0011923,False,first_time_refund,2012-01-12T07:08:58.945686506Z,consistent
v2_rr_0011924,False,cold_start_customer,2012-01-11T07:34:18.996307446Z,consistent
v2_rr_0011925,False,routine_legitimate,2012-01-12T08:00:38.208458823Z,consistent
v2_rr_0011926,False,routine_legitimate,2012-01-13T08:09:48.401191743Z,consistent
v2_rr_0011927,False,routine_legitimate,2012-01-08T11:51:16.571698972Z,consistent
v2_rr_0011928,True,serial_false_claim,2012-01-10T12:03:08.349290368Z,inconsistent
v2_rr_0011929,False,routine_legitimate,2012-01-08T15:27:21.789315308Z,consistent
v2_rr_0011930,False,routine_legitimate,2012-01-17T16:07:01.157907387Z,consistent
v2_rr_0011931,False,routine_legitimate,2012-01-12T17:06:59.037804195Z,consistent
v2_rr_0011932,False,routine_legitimate,2012-01-17T21:55:11.514112858Z,consistent
v2_rr_0011933,False,unusual_legitimate_purchase,2012-01-14T22:42:19.280966511Z,consistent
v2_rr_0011934,False,routine_legitimate,2012-01-08T23:46:13.610616086Z,consistent
v2_rr_0011935,False,missing_evidence,2012-01-09T00:46:32.277291034Z,evidence_inconclusive
v2_rr_0011936,False,routine_legitimate,2012-01-14T04:28:34.276996080Z,consistent
v2_rr_0011937,False,routine_legitimate,2012-01-14T17:35:29.651155156Z,inconsistent
v2_rr_0011938,False,routine_legitimate,2012-01-13T21:43:45.370616373Z,consistent
v2_rr_0011939,False,routine_legitimate,2012-01-19T01:24:38.182441292Z,consistent
v2_rr_0011940,True,repeated_claim_pattern,2012-01-11T04:02:15.156975897Z,evidence_inconclusive
v2_rr_0011941,False,routine_legitimate,2012-01-17T07:23:19.615919940Z,evidence_inconclusive
v2_rr_0011942,True,peer_deviation,2012-01-12T08:41:30.568057248Z,inconsistent
v2_rr_0011943,False,routine_legitimate,2012-01-18T08:43:46.888082036Z,consistent
v2_rr_0011944,False,routine_legitimate,2012-01-11T09:26:38.353291238Z,inconsistent
v2_rr_0011945,False,routine_legitimate,2012-01-17T09:55:57.913708654Z,consistent
v2_rr_0011946,False,routine_legitimate,2012-01-12T11:53:26.662597040Z,consistent
v2_rr_0011947,False,routine_legitimate,2012-01-11T12:26:01.615828244Z,consistent
v2_rr_0011948,False,routine_legitimate,2012-01-13T12:27:31.544709002Z,consistent
v2_rr_0011949,False,verifier_unavailable,2012-01-19T16:37:51.170910128Z,verifier_unavailable
v2_rr_0011950,False,routine_legitimate,2012-01-10T17:09:35.570352109Z,evidence_inconclusive
v2_rr_0011951,False,routine_legitimate,2012-01-18T17:52:22.937387625Z,consistent
v2_rr_0011952,False,routine_legitimate,2012-01-17T19:03:02.134891353Z,consistent
v2_rr_0011953,False,routine_legitimate,2012-01-10T19:31:29.494715565Z,consistent
v2_rr_0011954,False,genuine_product_defect_burst,2012-01-14T01:18:24.759415626Z,consistent
v2_rr_0011955,False,routine_legitimate,2012-01-14T02:14:07.088778366Z,consistent
v2_rr_0011956,True,claim_timing,2012-01-15T03:37:28.705449584Z,inconsistent
v2_rr_0011957,False,routine_legitimate,2012-01-20T05:05:23.587907365Z,consistent
v2_rr_0011958,True,claim_reason_inconsistency,2012-01-14T06:13:49.635231586Z,inconsistent
v2_rr_0011959,False,routine_legitimate,2012-01-14T08:23:34.838606234Z,consistent
v2_rr_0011960,False,routine_legitimate,2012-01-14T08:38:54.452829949Z,consistent
v2_rr_0011961,False,routine_legitimate,2012-01-20T10:27:00.473572514Z,consistent
v2_rr_0011962,False,routine_legitimate,2012-01-17T12:29:18.082251144Z,consistent
v2_rr_0011963,False,high_value_loyal_customer,2012-01-11T12:30:02.425934760Z,inconsistent
v2_rr_0011964,False,routine_legitimate,2012-01-15T12:44:01.235520426Z,consistent
v2_rr_0011965,False,routine_legitimate,2012-01-20T17:36:24.762535336Z,consistent
v2_rr_0011966,False,routine_legitimate,2012-01-16T21:01:26.417585793Z,consistent
v2_rr_0011967,False,routine_legitimate,2012-01-16T23:01:40.256826561Z,consistent
v2_rr_0011968,False,routine_legitimate,2012-01-18T02:19:09.365725460Z,consistent
v2_rr_0011969,False,routine_legitimate,2012-01-20T03:14:04.344266570Z,consistent
v2_rr_0011970,False,first_time_refund,2012-01-20T07:44:17.913550914Z,consistent
v2_rr_0011971,False,routine_legitimate,2012-01-14T11:10:33.423921977Z,consistent
v2_rr_0011972,False,routine_legitimate,2012-01-19T18:06:05.115496710Z,consistent
v2_rr_0011973,False,routine_legitimate,2012-01-17T19:56:25.750087472Z,consistent
v2_rr_0011974,False,routine_legitimate,2012-01-19T20:32:15.201222536Z,consistent
v2_rr_0011975,False,routine_legitimate,2012-01-20T23:41:57.228303724Z,consistent
v2_rr_0011976,False,routine_legitimate,2012-01-20T00:17:25.488725056Z,consistent
v2_rr_0011977,False,routine_legitimate,2012-01-15T08:07:47.020136978Z,consistent
v2_rr_0011978,False,routine_legitimate,2012-01-19T12:02:49.336879845Z,consistent
v2_rr_0011979,False,routine_legitimate,2012-01-18T12:20:14.949681591Z,consistent
v2_rr_0011980,False,cold_start_customer,2012-01-17T15:40:52.235423541Z,inconsistent
v2_rr_0011981,False,routine_legitimate,2012-01-15T21:54:25.776616363Z,consistent
v2_rr_0011982,True,supporting_entity_pattern,2012-01-22T07:01:42.404194311Z,consistent
v2_rr_0011983,False,routine_legitimate,2012-01-17T08:37:12.284505518Z,consistent
v2_rr_0011984,False,routine_legitimate,2012-01-19T14:10:00.942387900Z,consistent
v2_rr_0011985,False,routine_legitimate,2012-01-21T18:49:38.079671007Z,consistent
v2_rr_0011986,False,unusual_legitimate_purchase,2012-01-22T02:02:54.502873444Z,consistent
v2_rr_0011987,False,routine_legitimate,2012-01-18T05:20:36.484533705Z,consistent
v2_rr_0011988,False,routine_legitimate,2012-01-20T14:03:26.215107411Z,consistent
v2_rr_0011989,False,routine_legitimate,2012-01-20T21:59:23.837106147Z,consistent
v2_rr_0011990,False,routine_legitimate,2012-01-22T23:26:38.469446606Z,consistent
v2_rr_0011991,False,routine_legitimate,2012-01-19T03:34:00.560419332Z,consistent
v2_rr_0011992,False,routine_legitimate,2012-01-24T07:46:57.432717699Z,evidence_inconclusive
